user_id,title_chapter,title_topic
479,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
503,"6. Logical Design: Data Model Mapping","Logical Design Technique"
479,"5. Relational Data Model","Schema-based constraints"
501,"6. Logical Design: Data Model Mapping","Logical Design Technique"
357,"6. Logical Design: Data Model Mapping","Logical Design Technique"
477,"6. Logical Design: Data Model Mapping","Logical Design Technique"
496,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
484,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
484,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
421,"6. Logical Design: Data Model Mapping","Logical Design Technique"
479,"5. Relational Data Model","Operation and Transaction Concepts"
479,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
479,"5. Relational Data Model","Relational Algebra"
484,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
496,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
373,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
528,"6. Logical Design: Data Model Mapping","Logical Design Technique"
528,"6. Logical Design: Data Model Mapping","Logical design N-ary"
475,"6. Logical Design: Data Model Mapping","Logical Design Technique"
373,"6. Logical Design: Data Model Mapping","Logical Design Technique"
542,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
542,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
542,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
522,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
180,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
373,"6. Logical Design: Data Model Mapping","Logical design N-ary"
180,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
180,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
484,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
373,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
496,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
528,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
496,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
496,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
531,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
531,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
531,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
531,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
394,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
394,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
394,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
394,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
496,"6. Logical Design: Data Model Mapping","Logical design N-ary"
527,"6. Logical Design: Data Model Mapping","Logical Design Technique"
496,"6. Logical Design: Data Model Mapping","Logical Design Technique"
480,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
384,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
342,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
394,"6. Logical Design: Data Model Mapping","Logical Design Technique"
440,"6. Logical Design: Data Model Mapping","Logical Design Technique"
180,"6. Logical Design: Data Model Mapping","Logical design N-ary"
180,"6. Logical Design: Data Model Mapping","Logical Design Technique"
495,"6. Logical Design: Data Model Mapping","Logical design N-ary"
518,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
495,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
495,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
515,"6. Logical Design: Data Model Mapping","Logical Design Technique"
373,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
343,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
343,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
343,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
373,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
449,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
449,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
183,"6. Logical Design: Data Model Mapping","Logical Design Technique"
461,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
461,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
525,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
525,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
525,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
525,"6. Logical Design: Data Model Mapping","Logical design N-ary"
525,"6. Logical Design: Data Model Mapping","Logical Design Technique"
509,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
509,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
509,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
509,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
509,"6. Logical Design: Data Model Mapping","Logical Design Technique"
505,"6. Logical Design: Data Model Mapping","Logical Design Technique"
505,"6. Logical Design: Data Model Mapping","Logical design N-ary"
505,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
505,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
455,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
547,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
547,"4. Database Design using EER Model","Specialization Hierarchy"
409,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
409,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
409,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
409,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
409,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
420,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
420,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
409,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
423,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
455,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
354,"6. Logical Design: Data Model Mapping","Logical Design Technique"
455,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
360,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
360,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
360,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
360,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
360,"6. Logical Design: Data Model Mapping","Logical design N-ary"
360,"6. Logical Design: Data Model Mapping","Logical Design Technique"
236,"6. Logical Design: Data Model Mapping","Logical Design Technique"
420,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
541,"6. Logical Design: Data Model Mapping","Logical Design Technique"
178,"6. Logical Design: Data Model Mapping","Logical Design Technique"
456,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
456,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
456,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
420,"6. Logical Design: Data Model Mapping","Logical design N-ary"
420,"6. Logical Design: Data Model Mapping","Logical Design Technique"
455,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
528,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
455,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
448,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
509,"5. Relational Data Model","Schema-based constraints"
421,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
424,"6. Logical Design: Data Model Mapping","Logical Design Technique"
531,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
531,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
531,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
531,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
531,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
548,"6. Logical Design: Data Model Mapping","Logical Design Technique"
424,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
542,"6. Logical Design: Data Model Mapping","Logical Design Technique"
533,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
533,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
533,"6. Logical Design: Data Model Mapping","Logical design N-ary"
533,"6. Logical Design: Data Model Mapping","Logical Design Technique"
538,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
424,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
424,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
509,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
509,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
485,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
509,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
509,"6. Logical Design: Data Model Mapping","Logical design N-ary"
424,"6. Logical Design: Data Model Mapping","Logical design N-ary"
485,"6. Logical Design: Data Model Mapping","Logical Design Technique"
538,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
538,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
164,"6. Logical Design: Data Model Mapping","Logical Design Technique"
538,"6. Logical Design: Data Model Mapping","Logical design N-ary"
538,"6. Logical Design: Data Model Mapping","Logical Design Technique"
439,"6. Logical Design: Data Model Mapping","Logical Design Technique"
505,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
505,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
223,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
505,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
505,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
420,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
420,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
519,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
519,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
527,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
527,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
543,"6. Logical Design: Data Model Mapping","Logical Design Technique"
527,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
527,"4. Database Design using EER Model","Specialization Hierarchy"
527,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
471,"6. Logical Design: Data Model Mapping","Logical Design Technique"
469,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
469,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
469,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
469,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
469,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
469,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
469,"6. Logical Design: Data Model Mapping","Logical design N-ary"
469,"6. Logical Design: Data Model Mapping","Logical Design Technique"
403,"6. Logical Design: Data Model Mapping","Logical Design Technique"
528,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
528,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
528,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
516,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
528,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
516,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
501,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
501,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
474,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
501,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
403,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
403,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
403,"5. Relational Data Model","Schema-based constraints"
403,"5. Relational Data Model","Operation and Transaction Concepts"
403,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
403,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
403,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
518,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
528,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
518,"6. Logical Design: Data Model Mapping","Logical Design Technique"
518,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
518,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
536,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
536,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
536,"6. Logical Design: Data Model Mapping","Logical design N-ary"
536,"6. Logical Design: Data Model Mapping","Logical Design Technique"
536,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
536,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
408,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
408,"4. Database Design using EER Model","Specialization Hierarchy"
408,"4. Database Design using EER Model","Constraints on Specialization and Generalization"
408,"4. Database Design using EER Model",Specialization/Generalization
408,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
408,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
494,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
494,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
494,"6. Logical Design: Data Model Mapping","Logical design N-ary"
494,"6. Logical Design: Data Model Mapping","Logical Design Technique"
494,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
520,"6. Logical Design: Data Model Mapping","Logical design N-ary"
514,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
514,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
520,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
393,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
393,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
393,"6. Logical Design: Data Model Mapping","Logical design N-ary"
393,"6. Logical Design: Data Model Mapping","Logical Design Technique"
508,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
498,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
479,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
437,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
416,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
416,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
416,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
465,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
460,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
460,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
432,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
487,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
408,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
408,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
408,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
408,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
408,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
408,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
408,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
408,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
269,"6. Logical Design: Data Model Mapping","Logical Design Technique"
269,"6. Logical Design: Data Model Mapping","Logical design N-ary"
269,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
269,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
269,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
269,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
421,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
271,"6. Logical Design: Data Model Mapping","Logical Design Technique"
271,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
271,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
397,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
397,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
281,"6. Logical Design: Data Model Mapping","Logical Design Technique"
423,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
397,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
364,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
205,"6. Logical Design: Data Model Mapping","Logical Design Technique"
205,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
350,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
350,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
350,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
350,"6. Logical Design: Data Model Mapping","Logical design N-ary"
350,"6. Logical Design: Data Model Mapping","Logical Design Technique"
376,"6. Logical Design: Data Model Mapping","Logical design N-ary"
376,"6. Logical Design: Data Model Mapping","Logical Design Technique"
439,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
439,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
439,"5. Relational Data Model","Schema-based constraints"
439,"5. Relational Data Model","Operation and Transaction Concepts"
377,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
439,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
439,"5. Relational Data Model","Relational Algebra"
439,"5. Relational Data Model","Relational Calculus"
439,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
439,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
366,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
366,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
360,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
462,"6. Logical Design: Data Model Mapping","Logical design N-ary"
462,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
462,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
462,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
452,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
447,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
466,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
466,"4. Database Design using EER Model",Specialization/Generalization
466,"4. Database Design using EER Model","Constraints on Specialization and Generalization"
432,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
346,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
346,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
346,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
346,"6. Logical Design: Data Model Mapping","Logical Design Technique"
269,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
361,"6. Logical Design: Data Model Mapping","Logical Design Technique"
361,"5. Relational Data Model","Relational Calculus"
361,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
432,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
269,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
269,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
406,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
406,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
406,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
406,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
406,"6. Logical Design: Data Model Mapping","Logical design N-ary"
406,"6. Logical Design: Data Model Mapping","Logical Design Technique"
406,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
432,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
432,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
432,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
432,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
432,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
406,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
430,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
430,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
390,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
390,"5. Relational Data Model","Relational Algebra"
390,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
390,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
430,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
390,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
390,"6. Logical Design: Data Model Mapping","Logical design N-ary"
390,"6. Logical Design: Data Model Mapping","Logical Design Technique"
464,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
464,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
464,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
449,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
449,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
464,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
464,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
464,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
